,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
2009,4009,Kids,Basketball,Zoom Freak,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024-03-30,Retail,Mumbai,-737.91
2010,2046,Men,Training,ZoomX Invincible,M,1.482213438735178,5091.2,0.0,0.0,10-07-2025,Retail,Pune,1544.79
2011,4011,Women,Running,Air Zoom,M,4.0,4909.56,0.0,0.0,2025-07-04,Retail,Bangalore,2934.53
2012,4012,Men,Basketball,Zoom Freak,L,1.482213438735178,5879.06,0.47,0.0,28-05-2025,Retail,Hyd,2129.44
2013,4013,Women,Basketball,LeBron 20,10,2.0,3794.99,0.0,0.0,2025/07/04,Online,hyderbad,1398.9
2014,4014,Kids,Running,Air Zoom,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/04,Retail,hyderbad,563.6
2015,4015,Men,Lifestyle,Air Force 1,L,4.0,5505.76,0.0,0.0,2025/07/05,Online,bengaluru,1194.93
2016,2021,Kids,Lifestyle,Waffle One,XL,1.482213438735178,4561.67,0.0,0.0,2024-02-13,Online,Pune,1720.61
2017,4017,Kids,Training,Metcon 7,XL,1.482213438735178,9229.7,0.0,0.0,20-03-2025,Online,Mumbai,1178.1
2018,4018,Women,Lifestyle,Blazer Mid,M,1.482213438735178,6469.59,0.36,0.0,10-12-2024,Retail,Mumbai,-69.8
2019,4019,Women,Soccer,Tiempo Legend,10,1.482213438735178,6039.8633948635625,0.66,0.0,2024-10-27,Online,bengaluru,171.8
2020,4020,Women,Running,Pegasus Turbo,M,1.482213438735178,4052.25,0.0,0.0,10-12-2024,Retail,bengaluru,3360.33
2021,4021,Women,Basketball,Kyrie Flytrap,6,1.482213438735178,7023.61,0.0,0.0,10-12-2024,Online,Delhi,2199.3
2022,4022,Kids,Training,Metcon 7,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/12/21,Online,bengaluru,2380.63
2023,4023,Women,Running,Free RN,XL,0.0,2376.12,0.76,0.0,2024-11-28,Online,hyderbad,1267.41
2024,4024,Men,Training,Metcon 7,M,0.0,6039.8633948635625,0.0,0.0,29-08-2024,Retail,bengaluru,-738.85
2025,4025,Women,Basketball,Kyrie Flytrap,L,1.482213438735178,2265.37,0.0,0.0,2024-06-25,Retail,Kolkata,2946.35
2026,4026,Men,Basketball,Zoom Freak,XL,0.0,3731.78,1.12,0.0,17-02-2025,Online,Hyderabad,-885.09
2027,4027,Men,Basketball,Air Jordan,L,1.482213438735178,8050.32,0.0,0.0,10-12-2024,Retail,Delhi,3125.71
2028,4028,Women,Running,Pegasus Turbo,9,3.0,6039.8633948635625,1.06,0.0,12-01-2025,Retail,Delhi,2568.4
2029,4029,Kids,Training,Flex Trainer,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025/06/29,Retail,Bangalore,3231.16
2030,4030,Men,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025-04-28,Online,Kolkata,1865.56
2031,4031,Men,Soccer,Phantom GT,L,2.0,4272.26,0.83,1452.57,10-12-2024,Retail,Kolkata,1977.91
2032,4032,Men,Running,Pegasus Turbo,10,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Pune,-135.15
2033,4033,Men,Lifestyle,Blazer Mid,L,4.0,4398.68,0.27,12844.15,10-12-2024,Retail,Bangalore,3573.92
2034,2020,Men,Running,Air Zoom,12,2.0,5614.96,0.0,0.0,2025/03/05,Online,Kolkata,671.98
2035,4035,Women,Training,ZoomX Invincible,L,1.482213438735178,6039.8633948635625,0.87,0.0,11-01-2025,Retail,Delhi,2738.44
2036,4036,Men,Soccer,Mercurial Superfly,M,1.482213438735178,6039.8633948635625,0.07,0.0,10-12-2024,Online,Mumbai,2718.34
2037,4037,Women,Basketball,LeBron 20,XL,1.482213438735178,6039.8633948635625,0.74,0.0,2023-08-08,Retail,Delhi,776.81
2038,4038,Kids,Running,Pegasus Turbo,L,1.482213438735178,5349.1,0.0,0.0,2025/03/04,Retail,Pune,1724.16
2039,4039,Women,Lifestyle,Air Force 1,L,1.482213438735178,5103.01,0.0,0.0,06-12-2024,Online,Delhi,-134.82
2040,2041,Men,Training,Metcon 7,12,1.482213438735178,6039.8633948635625,0.35,0.0,2025/07/05,Online,Hyderabad,1727.5
2041,4041,Men,Running,Pegasus Turbo,L,2.0,6039.8633948635625,0.0,0.0,2024/09/09,Online,Mumbai,3221.72
2042,4042,Kids,Lifestyle,Air Force 1,9,0.0,2566.15,0.0,0.0,10-12-2024,Online,hyderbad,-198.88
2043,4043,Kids,Running,Air Zoom,L,4.0,5235.22,0.51,10261.03,28-05-2025,Online,hyderbad,3321.49
2044,4044,Women,Training,Flex Trainer,L,0.0,6687.28,0.0,0.0,2024/08/07,Online,Pune,2636.12
2045,2003,Women,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.56,0.0,2024/08/03,Online,Kolkata,2353.41
2046,4046,Women,Running,React Infinity,L,1.482213438735178,5140.99,0.0,0.0,20-02-2025,Online,Pune,999.97
2047,4047,Men,Running,Air Zoom,12,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Kolkata,56.56
2048,4048,Men,Running,Air Zoom,M,1.482213438735178,2342.93,0.0,0.0,10-12-2024,Retail,Delhi,2239.79
2049,2046,Kids,Running,React Infinity,L,2.0,6039.8633948635625,0.71,0.0,10-12-2024,Online,Delhi,63.74
2050,4050,Women,Running,Pegasus Turbo,XL,1.482213438735178,3750.77,0.0,0.0,2025/02/27,Online,bengaluru,-171.08
2051,4051,Kids,Training,Metcon 7,L,1.482213438735178,7986.76,0.0,0.0,2024/10/11,Online,Hyderabad,944.54
2052,4052,Kids,Training,Flex Trainer,L,1.482213438735178,6952.66,0.0,0.0,2025/01/19,Online,hyderbad,1624.3
2053,4053,Women,Soccer,Phantom GT,6,2.0,6039.8633948635625,0.0,0.0,02-03-2025,Retail,Pune,21.13
2054,4054,Women,Lifestyle,Waffle One,L,1.482213438735178,3394.38,0.75,0.0,2024-05-09,Online,Mumbai,-401.5
2055,4055,Kids,Running,Air Zoom,L,1.482213438735178,8333.95,0.0,0.0,10-12-2024,Online,Mumbai,3329.27
2056,4056,Kids,Running,Air Zoom,8,1.482213438735178,6039.8633948635625,0.0,0.0,2024/12/13,Retail,Hyd,3732.77
2057,4057,Kids,Basketball,Kyrie Flytrap,M,1.482213438735178,6039.8633948635625,0.0,0.0,2023-09-22,Retail,Delhi,2575.38
2058,4058,Kids,Basketball,Kyrie Flytrap,L,1.482213438735178,6039.8633948635625,0.34,0.0,13-11-2024,Online,Delhi,153.9
2059,4059,Kids,Basketball,Air Jordan,L,1.0,9700.41,1.24,-2328.1,03-02-2025,Retail,Delhi,1000.57
2060,4060,Women,Soccer,Tiempo Legend,L,1.482213438735178,8655.46,0.9,-865.55,20-08-2024,Online,Pune,3159.11
2061,4061,Men,Basketball,Air Jordan,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Mumbai,2599.62
2062,4062,Men,Basketball,Zoom Freak,M,0.0,6039.8633948635625,0.48,0.0,17-05-2025,Online,Mumbai,505.51
2063,4063,Kids,Lifestyle,Air Force 1,L,0.0,6039.8633948635625,0.38,0.0,10-12-2024,Online,Mumbai,-617.86
2064,4064,Men,Basketball,Air Jordan,L,4.0,6039.8633948635625,0.38,0.0,2024/09/24,Retail,Hyd,587.63
2065,4065,Women,Basketball,LeBron 20,XL,1.482213438735178,7881.81,0.0,0.0,2024/12/08,Online,Pune,1067.59
2066,4066,Kids,Running,React Infinity,L,4.0,6599.26,0.85,3959.56,29-06-2025,Retail,Bangalore,3344.47
2067,4067,Men,Soccer,Mercurial Superfly,M,4.0,7408.31,0.0,0.0,17-05-2025,Online,bengaluru,1974.4
2068,4068,Men,Soccer,Tiempo Legend,10,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,1280.59
2069,2030,Women,Soccer,Premier III,L,1.482213438735178,9804.64,0.71,0.0,2025-02-08,Online,Bangalore,635.57
2070,4070,Kids,Basketball,Air Jordan,L,1.482213438735178,6966.16,0.24,0.0,23-10-2024,Retail,Pune,2671.6
2071,4071,Men,Lifestyle,Blazer Mid,L,1.482213438735178,6039.8633948635625,1.06,0.0,10-12-2024,Retail,bengaluru,1112.91
2072,4072,Men,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,20-05-2025,Online,Pune,3542.88
2073,4073,Kids,Training,Flex Trainer,M,2.0,5732.59,0.0,0.0,2024/11/30,Online,Kolkata,3353.3
2074,4074,Kids,Basketball,LeBron 20,L,1.482213438735178,8673.78,0.0,0.0,2024-03-28,Retail,Mumbai,-286.0
2075,4075,Kids,Running,Free RN,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/30,Online,Delhi,2484.0
2076,4076,Kids,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.33,0.0,2025/04/03,Online,Kolkata,925.71
2077,4077,Men,Training,SuperRep Go,L,1.482213438735178,9261.43,0.0,0.0,10-12-2024,Online,Mumbai,361.16
2078,4078,Women,Lifestyle,Air Force 1,9,1.482213438735178,6039.8633948635625,0.56,0.0,01-01-2025,Online,Mumbai,2742.28
2079,4079,Kids,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,1.03,0.0,2024/11/21,Retail,Delhi,2083.6
2080,4080,Kids,Training,Flex Trainer,L,1.482213438735178,8515.92,0.0,0.0,2024-11-27,Retail,Hyderabad,255.47
2081,4081,Men,Lifestyle,Waffle One,XL,1.482213438735178,4902.19,0.25,0.0,10-12-2024,Retail,bengaluru,608.65
2082,4082,Kids,Soccer,Mercurial Superfly,M,1.482213438735178,8233.64,0.0,0.0,2025/04/07,Retail,Bangalore,3007.26
2083,4083,Men,Training,Flex Trainer,L,1.482213438735178,8711.81,0.0,0.0,2025-03-29,Online,bengaluru,-773.05
2084,4084,Kids,Running,Air Zoom,7,1.482213438735178,2108.04,0.0,0.0,10-12-2024,Retail,Kolkata,-1087.34
2085,4085,Men,Lifestyle,Dunk Low,L,4.0,6039.8633948635625,1.19,0.0,21-01-2025,Online,bengaluru,1897.69
2086,4086,Women,Running,Air Zoom,XL,3.0,4537.02,0.0,0.0,2025-04-03,Online,Pune,-195.0
2087,4087,Men,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,1.09,0.0,2024-03-13,Retail,hyderbad,3939.54
2088,4088,Men,Training,Flex Trainer,M,2.0,5649.73,0.41,6666.68,16-03-2025,Retail,Mumbai,1548.1
2089,4089,Women,Running,React Infinity,L,1.482213438735178,6039.8633948635625,0.0,0.0,15-02-2025,Online,Bangalore,2854.02
2090,4090,Men,Lifestyle,Air Force 1,L,1.482213438735178,5109.51,0.0,0.0,2025/06/26,Retail,Delhi,-1164.28
2091,4091,Kids,Running,Free RN,L,1.482213438735178,8331.85,0.0,0.0,10-12-2024,Retail,Kolkata,1061.2
2092,4092,Women,Lifestyle,Air Force 1,XL,1.482213438735178,9861.8,0.0,0.0,2024/10/23,Online,Delhi,48.02
2093,4093,Women,Lifestyle,Waffle One,11,4.0,8888.58,0.0,0.0,10-12-2024,Retail,Kolkata,2944.03
2094,4094,Kids,Soccer,Tiempo Legend,9,1.482213438735178,4094.79,0.0,0.0,18-05-2025,Online,Hyd,2779.39
2095,4095,Men,Running,Free RN,XL,1.0,7129.09,0.0,0.0,10-12-2024,Online,Pune,1993.16
2096,4096,Women,Soccer,Phantom GT,8,1.482213438735178,6039.8633948635625,0.0,0.0,2024-04-03,Online,Pune,3865.04
2097,4097,Men,Basketball,Kyrie Flytrap,XL,1.482213438735178,3443.1,0.0,0.0,17-09-2024,Retail,hyderbad,1928.88
2098,4098,Men,Lifestyle,Waffle One,L,0.0,6039.8633948635625,0.0,0.0,2024/09/11,Retail,Bangalore,2371.45
2099,4099,Women,Soccer,Tiempo Legend,L,1.482213438735178,8864.29,0.0,0.0,2025/03/15,Online,Pune,3616.91
2100,4100,Men,Running,Pegasus Turbo,L,1.482213438735178,3315.29,0.0,0.0,2024-03-19,Online,Delhi,1507.71
2101,4101,Men,Soccer,Mercurial Superfly,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-07-10,Retail,Delhi,3064.92
2102,4102,Men,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.0,0.0,20-06-2025,Retail,Mumbai,1310.35
2103,4103,Men,Lifestyle,Waffle One,L,1.482213438735178,2475.41,0.0,0.0,10-12-2024,Retail,hyderbad,2158.91
2104,4104,Kids,Basketball,Zoom Freak,11,2.0,6039.8633948635625,0.0,0.0,16-07-2025,Online,bengaluru,3999.21
2105,4105,Men,Running,Pegasus Turbo,XL,1.482213438735178,3489.95,0.0,0.0,2024-05-25,Retail,Bangalore,2093.87
2106,2030,Men,Soccer,Phantom GT,L,1.482213438735178,3998.0,0.0,0.0,10-12-2024,Online,Bangalore,2911.5
2107,4107,Kids,Running,React Infinity,L,2.0,6039.8633948635625,0.0,0.0,2025/04/27,Retail,hyderbad,779.19
2108,4108,Kids,Running,Pegasus Turbo,L,2.0,2767.55,0.19,4483.43,2023-11-25,Online,Kolkata,1059.07
2109,4109,Kids,Training,SuperRep Go,12,1.482213438735178,9731.83,0.0,0.0,2024/11/29,Online,Mumbai,-675.88
2110,4110,Men,Training,Metcon 7,M,2.0,6039.8633948635625,0.41,0.0,2024/08/26,Retail,Hyderabad,3387.91
2111,4111,Women,Lifestyle,Waffle One,L,1.482213438735178,4934.05,0.83,-838.79,26-11-2024,Retail,bengaluru,2377.84
2112,4112,Women,Running,React Infinity,L,1.482213438735178,6254.85,0.0,0.0,2025/04/22,Online,Delhi,2093.68
2113,4113,Kids,Basketball,Zoom Freak,L,2.0,6435.66,1.05,-643.57,12-05-2025,Online,Bangalore,3372.49
2114,4114,Kids,Training,Metcon 7,XL,4.0,4307.83,0.0,0.0,2025/07/13,Retail,bengaluru,-233.59
2115,4115,Men,Basketball,Air Jordan,M,1.482213438735178,4613.79,0.0,0.0,14-05-2025,Retail,Delhi,-758.5
2116,4116,Women,Lifestyle,Air Force 1,9,1.482213438735178,3854.22,0.0,0.0,2024-08-19,Online,Pune,-43.41
2117,4117,Women,Basketball,Zoom Freak,M,1.482213438735178,9501.67,0.51,0.0,2024/10/03,Online,Hyderabad,266.4
2118,4118,Kids,Basketball,LeBron 20,XL,4.0,5355.64,0.0,0.0,21-05-2025,Retail,Mumbai,-538.94
2119,4119,Kids,Training,ZoomX Invincible,M,1.482213438735178,8849.62,0.69,0.0,25-08-2024,Online,Mumbai,1451.15
2120,4120,Women,Basketball,Zoom Freak,M,1.482213438735178,6039.8633948635625,1.23,0.0,10-12-2024,Online,Delhi,3175.14
2121,4121,Kids,Training,ZoomX Invincible,6,0.0,2763.46,1.0,0.0,07-11-2024,Retail,bengaluru,-399.33
2122,4122,Kids,Lifestyle,Dunk Low,11,1.0,6039.8633948635625,0.0,0.0,2025/06/18,Retail,Mumbai,-261.43
2123,4123,Women,Running,Air Zoom,XL,1.482213438735178,8184.99,0.0,0.0,10-12-2024,Retail,Hyd,41.24
2124,4124,Kids,Basketball,LeBron 20,M,1.0,6039.8633948635625,0.0,0.0,2023-10-16,Online,Delhi,477.62
2125,4125,Men,Soccer,Tiempo Legend,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Kolkata,2465.79
2126,4126,Women,Training,SuperRep Go,10,1.482213438735178,6039.8633948635625,0.0,0.0,20-07-2025,Retail,Delhi,1345.61
2127,4127,Women,Running,Free RN,L,1.482213438735178,4690.15,0.49,-2391.98,2024-12-21,Online,Kolkata,1331.92
2128,4128,Women,Lifestyle,Air Force 1,9,1.482213438735178,2566.91,0.08,0.0,10-12-2024,Online,Mumbai,1529.46
2129,4129,Men,Running,Pegasus Turbo,L,1.482213438735178,3445.62,0.24,0.0,2025-03-02,Retail,Kolkata,-29.1
2130,4130,Men,Running,Air Zoom,XL,1.482213438735178,2776.53,0.0,0.0,10-12-2024,Online,Mumbai,140.84
2131,4131,Women,Running,React Infinity,L,1.482213438735178,2081.15,0.9,0.0,16-11-2024,Online,Bangalore,3544.31
2132,4132,Women,Lifestyle,Dunk Low,XL,1.482213438735178,5087.72,0.07,0.0,2024/08/08,Online,Hyderabad,-921.97
2133,4133,Men,Basketball,Air Jordan,L,3.0,4105.06,0.0,0.0,09-11-2024,Online,Mumbai,1015.38
2134,4134,Women,Training,ZoomX Invincible,12,1.0,6039.8633948635625,1.11,0.0,10-12-2024,Retail,Delhi,2535.71
2135,4135,Men,Training,SuperRep Go,L,2.0,3860.5,0.0,0.0,14-10-2024,Retail,Delhi,1756.3
2136,4136,Kids,Lifestyle,Air Force 1,6,1.482213438735178,6039.8633948635625,0.0,0.0,16-11-2024,Online,Delhi,-105.03
2137,4137,Women,Basketball,LeBron 20,L,1.482213438735178,2310.45,0.0,0.0,02-01-2025,Retail,Hyd,2244.75
2138,4138,Kids,Running,Free RN,L,1.482213438735178,6039.8633948635625,1.13,0.0,13-07-2025,Retail,Pune,3938.78
2139,4139,Women,Training,Flex Trainer,L,0.0,6465.53,0.0,0.0,31-12-2024,Online,Kolkata,-279.09
2140,4140,Women,Running,Air Zoom,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025-04-28,Online,Bangalore,3381.94
2141,4141,Men,Training,ZoomX Invincible,7,1.482213438735178,2406.03,0.0,0.0,2024/12/21,Online,bengaluru,1504.9
2142,4142,Kids,Training,Flex Trainer,L,1.482213438735178,2840.97,0.87,-369.33,10-12-2024,Online,Bangalore,3836.65
2143,4143,Women,Running,React Infinity,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/03/26,Retail,Delhi,3876.35
2144,4144,Men,Training,ZoomX Invincible,XL,1.482213438735178,2335.82,0.0,0.0,10-12-2024,Online,bengaluru,304.78
2145,4145,Kids,Soccer,Tiempo Legend,M,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,285.95
2146,4146,Kids,Lifestyle,Blazer Mid,10,1.482213438735178,6039.8633948635625,0.0,0.0,2023-08-27,Online,Mumbai,1217.01
2147,4147,Men,Basketball,Zoom Freak,L,1.0,7659.09,0.0,0.0,2024/11/26,Online,Delhi,106.35
2148,4148,Kids,Soccer,Phantom GT,7,3.0,5943.25,0.0,0.0,18-07-2025,Retail,Pune,-900.4
2149,4149,Women,Training,SuperRep Go,10,4.0,5716.52,0.0,0.0,2024/09/14,Retail,Pune,274.76
2150,4150,Men,Basketball,Zoom Freak,11,1.482213438735178,6039.8633948635625,0.81,0.0,2024/12/17,Retail,Pune,3076.73
2151,4151,Kids,Training,Metcon 7,M,1.482213438735178,7282.99,0.05,0.0,2024/10/10,Retail,Kolkata,871.53
2152,4152,Men,Basketball,Kyrie Flytrap,XL,1.0,6039.8633948635625,0.0,0.0,2024/08/07,Online,Mumbai,1011.99
2153,4153,Women,Running,Pegasus Turbo,L,2.0,6039.8633948635625,0.0,0.0,2025/02/13,Retail,Kolkata,2255.74
2154,4154,Women,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,bengaluru,2963.38
2155,4155,Kids,Training,Flex Trainer,M,1.482213438735178,8736.2,0.94,-524.17,10-12-2024,Retail,bengaluru,547.28
2156,4156,Men,Running,React Infinity,M,1.482213438735178,7417.67,0.0,0.0,2024-05-20,Online,Mumbai,203.96
2157,4157,Men,Basketball,Zoom Freak,XL,3.0,6039.8633948635625,0.0,0.0,2025-07-09,Retail,Delhi,-699.76
2158,4158,Women,Lifestyle,Blazer Mid,L,1.482213438735178,6039.8633948635625,0.0,0.0,18-08-2024,Online,Hyd,3155.41
2159,4159,Women,Running,React Infinity,XL,2.0,8683.8,0.0,0.0,10-12-2024,Online,Delhi,3914.69
2160,4160,Men,Lifestyle,Air Force 1,L,1.482213438735178,6148.9,0.0,0.0,10-12-2024,Online,Delhi,2664.48
2161,4161,Men,Running,Air Zoom,L,1.482213438735178,6039.8633948635625,0.4,0.0,2025/04/16,Online,Kolkata,1864.83
2162,4162,Men,Training,SuperRep Go,XL,1.0,3782.59,0.0,0.0,10-12-2024,Online,Pune,1401.88
2163,4163,Men,Training,SuperRep Go,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-09-12,Retail,Hyd,1942.39
2164,4164,Men,Soccer,Tiempo Legend,XL,0.0,2196.67,0.0,0.0,2025/07/21,Online,Bangalore,-1088.9
2165,4165,Women,Training,SuperRep Go,XL,1.0,6039.8633948635625,0.26,0.0,2024-11-20,Online,Bangalore,2194.38
2166,4166,Women,Soccer,Phantom GT,8,0.0,6039.8633948635625,0.0,0.0,05-03-2025,Online,Delhi,-512.77
2167,4167,Men,Basketball,Kyrie Flytrap,XL,1.482213438735178,3354.93,0.0,0.0,10-12-2024,Retail,Hyd,3486.85
2168,4168,Kids,Running,Free RN,10,4.0,6039.8633948635625,0.0,0.0,2024-06-09,Retail,Mumbai,3282.84
2169,4169,Men,Basketball,LeBron 20,L,1.482213438735178,8320.11,0.0,0.0,10-12-2024,Retail,Delhi,3743.48
2170,4170,Men,Lifestyle,Blazer Mid,XL,1.482213438735178,3297.7,1.05,0.0,15-08-2024,Online,bengaluru,1678.19
2171,4171,Men,Running,React Infinity,M,1.482213438735178,9303.8,0.0,0.0,2024-12-21,Retail,Delhi,-1107.26
2172,4172,Women,Soccer,Mercurial Superfly,L,1.0,6039.8633948635625,0.0,0.0,21-01-2025,Retail,bengaluru,155.61
2173,4173,Men,Soccer,Tiempo Legend,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Hyderabad,-835.46
2174,4174,Women,Soccer,Tiempo Legend,XL,1.482213438735178,6039.8633948635625,0.0,0.0,08-03-2025,Retail,Kolkata,-869.37
2175,4175,Men,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Kolkata,2631.77
2176,4176,Women,Training,ZoomX Invincible,M,1.0,6039.8633948635625,0.0,0.0,2023-09-02,Retail,Hyderabad,2254.67
2177,4177,Kids,Training,Metcon 7,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Mumbai,-203.62
2178,4178,Men,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/26,Retail,Hyd,302.75
2179,4179,Women,Running,React Infinity,XL,1.482213438735178,6633.14,0.0,0.0,01-06-2025,Retail,Mumbai,1048.63
2180,4180,Men,Running,Pegasus Turbo,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/06/04,Retail,Kolkata,500.23
2181,4181,Women,Running,Free RN,M,3.0,6039.8633948635625,0.0,0.0,2025-04-05,Retail,Delhi,-564.63
2182,4182,Men,Lifestyle,Dunk Low,XL,1.0,9335.57,0.0,0.0,02-12-2024,Retail,Mumbai,1135.38
2183,4183,Men,Lifestyle,Air Force 1,11,2.0,8647.63,0.0,0.0,23-03-2025,Retail,Pune,-443.83
2184,4184,Women,Basketball,LeBron 20,10,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,bengaluru,1788.65
2185,4185,Women,Training,ZoomX Invincible,6,3.0,6039.8633948635625,0.0,0.0,2025-02-01,Online,hyderbad,2562.05
2186,4186,Men,Basketball,LeBron 20,XL,1.482213438735178,9872.08,0.17,0.0,2025-03-10,Online,bengaluru,409.77
2187,4187,Women,Training,Flex Trainer,L,0.0,5363.84,0.95,0.0,10-12-2024,Retail,hyderbad,1194.42
2188,2050,Kids,Soccer,Tiempo Legend,L,0.0,6039.8633948635625,0.0,0.0,2023-09-30,Online,Pune,1182.9
2189,4189,Kids,Soccer,Phantom GT,9,1.482213438735178,6039.8633948635625,0.97,0.0,10-12-2024,Retail,hyderbad,2788.1
2190,2043,Men,Training,Flex Trainer,XL,4.0,6039.8633948635625,0.12,0.0,10-12-2024,Online,Pune,-809.91
2191,4191,Men,Running,React Infinity,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024-07-22,Online,Pune,671.86
2192,4192,Men,Lifestyle,Waffle One,L,1.482213438735178,3339.95,1.0,0.0,2025/05/26,Retail,Delhi,642.55
2193,4193,Kids,Basketball,Kyrie Flytrap,XL,1.0,6039.8633948635625,0.0,0.0,04-12-2024,Online,Mumbai,1192.66
2194,4194,Kids,Running,React Infinity,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/10/28,Retail,Delhi,-759.55
2195,4195,Kids,Training,Metcon 7,L,1.482213438735178,6317.4,0.0,0.0,2023-09-23,Retail,Mumbai,-746.03
2196,2029,Kids,Lifestyle,Dunk Low,10,1.482213438735178,8165.07,0.0,0.0,10-12-2024,Online,Pune,3469.45
2197,4197,Men,Running,React Infinity,XL,4.0,7560.6,0.0,0.0,10-12-2024,Online,Kolkata,1415.35
2198,4198,Men,Running,Pegasus Turbo,M,1.482213438735178,7860.63,0.53,0.0,10-12-2024,Retail,Delhi,-1087.13
2199,4199,Women,Running,Free RN,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025-05-25,Online,hyderbad,-731.89
2200,4200,Women,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.78,0.0,10-12-2024,Online,bengaluru,-613.22
2201,4201,Kids,Running,React Infinity,L,3.0,6039.8633948635625,0.0,0.0,2025-05-09,Retail,Kolkata,1412.54
2202,4202,Men,Training,SuperRep Go,L,4.0,4996.25,0.0,0.0,2025/05/16,Online,Pune,299.85
2203,4203,Kids,Training,Flex Trainer,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,1879.42
2204,4204,Kids,Lifestyle,Waffle One,L,1.482213438735178,7265.47,0.0,0.0,2025-04-16,Online,Pune,1589.71
2205,4205,Kids,Lifestyle,Waffle One,XL,1.482213438735178,6039.8633948635625,0.0,0.0,13-10-2024,Online,Mumbai,2333.09
2206,4206,Kids,Basketball,Kyrie Flytrap,L,1.482213438735178,6039.8633948635625,0.0,0.0,07-11-2024,Online,bengaluru,943.16
2207,4207,Women,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/11/15,Retail,Hyderabad,2063.27
2208,4208,Kids,Running,React Infinity,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/04/08,Retail,Pune,-942.96
2209,4209,Women,Running,Air Zoom,M,1.0,6039.8633948635625,0.0,0.0,2023-12-03,Online,Kolkata,3222.58
2210,4210,Kids,Training,SuperRep Go,M,3.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Mumbai,2738.04
2211,4211,Men,Basketball,Air Jordan,9,0.0,6039.8633948635625,1.09,0.0,19-04-2025,Online,Hyderabad,-253.76
2212,4212,Men,Running,React Infinity,XL,3.0,6039.8633948635625,0.9,0.0,2023-07-29,Online,Kolkata,3556.86
2213,4213,Men,Lifestyle,Dunk Low,L,0.0,6039.8633948635625,0.0,0.0,2024-05-26,Retail,Delhi,1165.42
2214,4214,Men,Training,SuperRep Go,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/11/08,Retail,Pune,1393.11
2215,4215,Men,Training,Flex Trainer,XL,3.0,7213.51,0.0,0.0,2025/07/13,Online,Kolkata,960.82
2216,4216,Kids,Lifestyle,Waffle One,M,1.482213438735178,4989.15,0.0,0.0,23-02-2025,Online,Delhi,3445.94
2217,4217,Men,Soccer,Tiempo Legend,12,1.482213438735178,3080.23,0.22,0.0,2025-05-08,Online,Delhi,-950.13
2218,4218,Kids,Running,Free RN,10,1.482213438735178,6296.17,0.0,0.0,11-02-2025,Online,Bangalore,3435.85
2219,4219,Kids,Training,Flex Trainer,L,1.482213438735178,9565.66,0.0,0.0,10-12-2024,Retail,Pune,3667.35
